audience_id,audience_name,audience_type,type,category,parent,source,updated_at
"92977","Cord Nevers","AFFINITY","affinity","Media & Entertainment","Viewership Behavior","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92978","Heavy Streaming Content Viewers","AFFINITY","affinity","Media & Entertainment","Viewership Behavior","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92979","Light Streaming Content Viewers","AFFINITY","affinity","Media & Entertainment","Viewership Behavior","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92980","Live Sports Viewers on Cable or Broadcast TV","AFFINITY","affinity","Media & Entertainment","Live Sports Viewers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92981","Live Sports Viewers on Streaming Services","AFFINITY","affinity","Media & Entertainment","Live Sports Viewers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93001","Consumer Patterns","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93002","Food & Dining","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93003","Frequently Dines Out","AFFINITY","affinity","Food & Dining","Food & Dining","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93004","Frequently Eats Breakfast Out","AFFINITY","affinity","Food & Dining","Diners by Meal","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93005","Frequently Eats Dinner Out","AFFINITY","affinity","Food & Dining","Diners by Meal","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93006","Frequently Eats Lunch Out","AFFINITY","affinity","Food & Dining","Diners by Meal","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93007","Coffee Shop Regulars","AFFINITY","affinity","Food & Dining","Food & Dining","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93008","Frequently Attends Live Events","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93009","Frequently Visits Salons","AFFINITY","affinity","Beauty & Wellness","Beauty & Wellness","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93010","Shopping Patterns","AFFINITY","affinity","Shoppers","Shoppers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93011","Superstore Shoppers","AFFINITY","affinity","Shoppers","Shoppers by Store Type","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93012","Superstore Shoppers (Offline)","AFFINITY","affinity","Shoppers","Superstore Shoppers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93013","Superstore Shoppers (Online)","AFFINITY","affinity","Shoppers","Superstore Shoppers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93014","Convenience Store Shoppers","AFFINITY","affinity","Shoppers","Shoppers by Store Type","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93015","Department Store Shoppers","AFFINITY","affinity","Shoppers","Shoppers by Store Type","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93016","Grocery Shoppers","AFFINITY","affinity","Shoppers","Shoppers by Store Type","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93017","Banking & Finance","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93018","Banks Online","AFFINITY","affinity","Banking & Finance","Banking & Finance","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93019","Banks In-Person","AFFINITY","affinity","Banking & Finance","Banking & Finance","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93020","Seeks Investment Advice","AFFINITY","affinity","Banking & Finance","Banking & Finance","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93021","Frequently Orders In","AFFINITY","affinity","Food & Dining","Food & Dining","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93022","Diners by Restaurant Type","AFFINITY","affinity","Food & Dining","Frequently Dines Out","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93023","Frequents Fine Dining Restaurants","AFFINITY","affinity","Food & Dining","Diners by Restaurant Type","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93024","Frequents Fast Food Restaurants","AFFINITY","affinity","Food & Dining","Diners by Restaurant Type","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93025","Frequents Fast Casual Restaurants","AFFINITY","affinity","Food & Dining","Diners by Restaurant Type","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93026","Frequent Moviegoers","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93027","Weekend Road Trippers","AFFINITY","affinity","Vehicles & Transportation","Vehicles & Transportation","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93028","Vehicles & Transportation","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93029","Motorists","AFFINITY","affinity","Vehicles & Transportation","Transportation Modes","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93030","Public Transit Users","AFFINITY","affinity","Vehicles & Transportation","Transportation Modes","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93031","Taxi Service Users","AFFINITY","affinity","Vehicles & Transportation","Transportation Modes","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93032","Frequents Casual Dining Restaurants","AFFINITY","affinity","Food & Dining","Diners by Restaurant Type","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93033","Diners by Meal","AFFINITY","affinity","Food & Dining","Frequently Dines Out","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93034","Media & Entertainment","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93035","Values Cash Back Offers","AFFINITY","affinity","Banking & Finance","Credit Card Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93036","Apparel Buying Habits","AFFINITY","affinity","Shoppers","Shoppers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93037","Regularly Purchases Women's Apparel","AFFINITY","affinity","Shoppers","Apparel Buying Habits","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93038","Regularly Purchases Men's Apparel","AFFINITY","affinity","Shoppers","Apparel Buying Habits","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93039","Regularly Purchases Children's Apparel","AFFINITY","affinity","Shoppers","Apparel Buying Habits","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93040","Beauty & Wellness","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93041","Vehicle Buying Preferences","AFFINITY","affinity","Vehicles & Transportation","Vehicles & Transportation","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93042","Prioritizes Vehicle Reliability","AFFINITY","affinity","Vehicles & Transportation","Vehicle Buying Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93043","Prioritizes Vehicle Appearance","AFFINITY","affinity","Vehicles & Transportation","Vehicle Buying Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93044","Prioritizes Vehicle Safety","AFFINITY","affinity","Vehicles & Transportation","Vehicle Buying Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93045","Prioritizes Vehicle Fuel Efficiency","AFFINITY","affinity","Vehicles & Transportation","Vehicle Buying Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93046","Prioritizes Vehicle Performance","AFFINITY","affinity","Vehicles & Transportation","Vehicle Buying Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93047","Prioritizes Vehicle Price","AFFINITY","affinity","Vehicles & Transportation","Vehicle Buying Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93048","Credit Card Preferences","AFFINITY","affinity","Banking & Finance","Banking & Finance","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93049","Values Points & Miles","AFFINITY","affinity","Banking & Finance","Credit Card Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93050","Has Many Credit Cards","AFFINITY","affinity","Banking & Finance","Credit Card Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93051","Has Few Credit Cards","AFFINITY","affinity","Banking & Finance","Credit Card Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93052","Values Low APRs","AFFINITY","affinity","Banking & Finance","Credit Card Preferences","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"93053","Inactive Social Media Users","AFFINITY","affinity","Technology","Technology","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"94001","College Graduation","AFFINITY","affinity","Life Events","Life Events","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"94002","Marriage","AFFINITY","affinity","Life Events","Life Events","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"94003","Moving","AFFINITY","affinity","Life Events","Life Events","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"94004","Graduating Soon","AFFINITY","affinity","Life Events","College Graduation","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"94005","Recently Graduated","AFFINITY","affinity","Life Events","College Graduation","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"94006","Getting Married Soon","AFFINITY","affinity","Life Events","Marriage","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"94007","Recently Married","AFFINITY","affinity","Life Events","Marriage","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
